version 1.000000
type 1
element vertex 35947
face: 0, list = 17154 14825 14457 
face: 0, list = 16246 16390 14753 
face: 0, list = 14979 15613 1305 
face: 0, list = 28307 29547 29564 
face: 0, list = 5625 4923 3880 
face: 0, list = 1619 0 469 
face: 0, list = 2354 6 2396 
face: 0, list = 14396 16489 16337 
face: 0, list = 9115 473 145 
face: 0, list = 5873 703 941 
face: 0, list = 5873 941 3177 
face: 0, list = 1895 501 2019 
face: 0, list = 52 1736 4259 
face: 0, list = 15819 14513 16030 
face: 0, list = 16185 14747 15500 
face: 0, list = 19778 1639 181 
face: 0, list = 706 825 96 
face: 0, list = 2132 6014 15303 
face: 0, list = 15095 14943 15354 
face: 0, list = 4392 19095 4266 
face: 0, list = 2151 4114 16848 
face: 0, list = 16026 14899 359 
face: 0, list = 1771 5600 14702 
face: 0, list = 16495 16496 16343 
face: 0, list = 16495 16343 16342 
face: 0, list = 16651 16652 16496 
face: 0, list = 16651 16496 16495 
face: 0, list = 17171 15499 15420 
face: 0, list = 359 2502 15044 
face: 0, list = 15898 14798 14799 
face: 0, list = 15014 14539 15412 
face: 0, list = 15749 4544 15757 
face: 0, list = 788 3991 4782 
face: 0, list = 14578 14671 14579 
face: 0, list = 14772 14885 14886 
face: 0, list = 15420 798 3738 
face: 0, list = 18564 18662 18565 
face: 0, list = 16651 16810 16811 
face: 0, list = 359 14899 2502 
face: 0, list = 16651 16811 16652 
face: 0, list = 16810 16974 16975 
face: 0, list = 16810 16975 16811 
face: 0, list = 16974 17140 17141 
face: 0, list = 16974 17141 16975 
face: 0, list = 15044 14478 14479 
face: 0, list = 17140 7010 14605 
face: 0, list = 17140 14605 17141 
face: 0, list = 14479 6878 1330 
face: 0, list = 15044 2502 14478 
face: 0, list = 15690 16544 16698 
face: 0, list = 14564 16948 433 
face: 0, list = 17993 18084 17994 
face: 0, list = 18534 19212 18651 
face: 0, list = 16052 16630 1887 
face: 0, list = 15487 16942 16621 
face: 0, list = 16983 16820 16819 
face: 0, list = 7036 7035 311 
face: 0, list = 17447 22139 23606 
face: 0, list = 14747 15823 15500 
face: 0, list = 15480 14727 14412 
face: 0, list = 22033 22130 22034 
face: 0, list = 20561 20643 18084 
face: 0, list = 16030 15755 14727 
face: 0, list = 1293 3072 11221 
face: 0, list = 35563 35884 35867 
face: 0, list = 16692 1413 134 
face: 0, list = 15698 4364 7878 
face: 0, list = 5457 17171 470 
face: 0, list = 4824 4689 19228 
face: 0, list = 35698 21647 35808 
face: 0, list = 1420 15014 15898 
face: 0, list = 1694 1810 1811 
face: 0, list = 16259 5606 16404 
face: 0, list = 14456 16796 16792 
face: 0, list = 14059 11969 14056 
face: 0, list = 16196 16054 11444 
face: 0, list = 10985 16115 15974 
face: 0, list = 16867 16868 16710 
face: 0, list = 11390 6147 11393 
face: 0, list = 17030 17031 16868 
face: 0, list = 17030 16868 16867 
face: 0, list = 17194 17195 17031 
face: 0, list = 17194 17031 17030 
face: 0, list = 5007 5004 17195 
face: 0, list = 5007 17195 17194 
face: 0, list = 2842 2439 5004 
face: 0, list = 2842 5004 5007 
face: 0, list = 5081 4946 2439 
face: 0, list = 5081 2439 2842 
face: 0, list = 5213 4660 4946 
face: 0, list = 5213 4946 5081 
face: 0, list = 5075 783 4660 
face: 0, list = 5075 4660 5213 
face: 0, list = 5075 5724 6011 
face: 0, list = 5075 6011 783 
face: 0, list = 8154 13800 11497 
face: 0, list = 13230 15662 13136 
face: 0, list = 8484 8377 1715 
face: 0, list = 298 131 4117 
face: 0, list = 14370 14386 14371 
face: 0, list = 3038 2767 15081 
face: 0, list = 1071 15544 16384 
face: 0, list = 5725 3717 5591 
face: 0, list = 7967 3073 10348 
face: 0, list = 16515 15935 15817 
face: 0, list = 4126 15180 1774 
face: 0, list = 14457 15483 14658 
face: 0, list = 21943 19144 19447 
face: 0, list = 16246 14753 14752 
face: 0, list = 2354 2396 4933 
face: 0, list = 16212 16175 14976 
face: 0, list = 816 7587 7812 
face: 0, list = 5344 2354 4933 
face: 0, list = 703 14351 14352 
face: 0, list = 9287 9179 9178 
face: 0, list = 15243 15244 6143 
face: 0, list = 35743 35594 35735 
face: 0, list = 499 1178 500 
face: 0, list = 1295 2015 16255 
face: 0, list = 35932 35425 35599 
face: 0, list = 4276 3977 1678 
face: 0, list = 14519 2849 14522 
face: 0, list = 35849 35911 35785 
face: 0, list = 2151 16848 14564 
face: 0, list = 14796 4678 4813 
face: 0, list = 1771 14702 16026 
face: 0, list = 6405 2796 14858 
face: 0, list = 7010 2578 2712 
face: 0, list = 1330 15040 15037 
face: 0, list = 7010 2712 14605 
face: 0, list = 2578 4151 4150 
face: 0, list = 2578 4150 2712 
face: 0, list = 16026 14702 14899 
face: 0, list = 15037 14742 14711 
face: 0, list = 35603 35612 35761 
face: 0, list = 35464 13609 13691 
face: 0, list = 14755 14868 14756 
face: 0, list = 5221 15894 15060 
face: 0, list = 15515 15516 15385 
face: 0, list = 14666 14773 14667 
face: 0, list = 13974 12125 16468 
face: 0, list = 16183 14485 15902 
face: 0, list = 14434 16179 15619 
face: 0, list = 15498 1532 16179 
face: 0, list = 853 852 4150 
face: 0, list = 853 4150 4151 
face: 0, list = 5615 4141 852 
face: 0, list = 5615 852 853 
face: 0, list = 383 1423 4141 
face: 0, list = 383 4141 5615 
face: 0, list = 247 357 1423 
face: 0, list = 247 1423 383 
face: 0, list = 15564 2385 9335 
face: 0, list = 14434 15619 5994 
face: 0, list = 14434 5994 4511 
face: 0, list = 4003 16666 14697 
face: 0, list = 16100 14730 15826 
face: 0, list = 3177 941 2131 
face: 0, list = 17873 17967 17874 
face: 0, list = 17149 16984 16983 
face: 0, list = 4814 15394 14700 
face: 0, list = 14488 3491 15266 
face: 0, list = 18417 23341 20948 
face: 0, list = 16351 16352 16206 
face: 0, list = 16504 16352 16351 
face: 0, list = 15302 4655 16694 
face: 0, list = 19698 17755 19713 
face: 0, list = 15698 15699 15564 
face: 0, list = 14052 13894 16618 
face: 0, list = 15835 15836 15699 
face: 0, list = 15835 15699 15698 
face: 0, list = 15974 15975 15836 
face: 0, list = 15974 15836 15835 
face: 0, list = 16115 16116 15975 
face: 0, list = 16115 15975 15974 
face: 0, list = 16258 16259 16116 
face: 0, list = 16258 16116 16115 
face: 0, list = 14375 15419 25420 
face: 0, list = 291 16852 16549 
face: 0, list = 16555 16556 16404 
face: 0, list = 6386 11154 6387 
face: 0, list = 16710 16711 16556 
face: 0, list = 16710 16556 16555 
face: 0, list = 16868 16869 16711 
face: 0, list = 16868 16711 16710 
face: 0, list = 17031 17032 16869 
face: 0, list = 17031 16869 16868 
face: 0, list = 17195 17196 17032 
face: 0, list = 17195 17032 17031 
face: 0, list = 5004 5008 17196 
face: 0, list = 5004 17196 17195 
face: 0, list = 2439 2573 5008 
face: 0, list = 2439 5008 5004 
face: 0, list = 4946 1379 2573 
face: 0, list = 4946 2573 2439 
face: 0, list = 4660 2629 1379 
face: 0, list = 4660 1379 4946 
face: 0, list = 783 692 2629 
face: 0, list = 783 2629 4660 
face: 0, list = 783 6011 4905 
face: 0, list = 783 4905 692 
face: 0, list = 6011 57 7 
face: 0, list = 6011 7 4905 
face: 0, list = 5754 12836 5755 
face: 0, list = 57 3073 7 
face: 0, list = 16670 1071 14721 
face: 0, list = 14975 17151 16515 
face: 0, list = 31017 31018 11477 
face: 0, list = 14975 16515 16670 
face: 0, list = 16515 15817 1071 
face: 0, list = 5561 2764 12 
face: 0, list = 3178 3735 35929 
face: 0, list = 17151 14658 15935 
face: 0, list = 14752 14753 4017 
face: 0, list = 15379 15252 15251 
face: 0, list = 16212 14976 16213 
face: 0, list = 14752 4017 4126 
face: 0, list = 5344 4933 5208 
face: 0, list = 14939 15889 14976 
face: 0, list = 16238 14979 16237 
face: 0, list = 4923 5344 5208 
face: 0, list = 2530 5873 3177 
face: 0, list = 15478 14623 15141 
face: 0, list = 14727 15818 14929 
face: 0, list = 2530 3177 2262 
face: 0, list = 4276 1895 3977 
face: 0, list = 15828 17009 16187 
face: 0, list = 2308 17184 13876 
face: 0, list = 13985 21282 21281 
face: 0, list = 17112 14796 14783 
face: 0, list = 14541 14613 15959 
face: 0, list = 17467 17466 17554 
face: 0, list = 7967 11221 3072 
face: 0, list = 14479 14478 6878 
face: 0, list = 16698 16544 2796 
face: 0, list = 2533 357 247 
face: 0, list = 14711 14742 15523 
face: 0, list = 6523 6522 942 
face: 0, list = 6523 942 2533 
face: 0, list = 1330 6878 15040 
face: 0, list = 3082 1653 1532 
face: 0, list = 16698 2796 6405 
face: 0, list = 15690 15826 16544 
face: 0, list = 15303 2146 16339 
face: 0, list = 925 1044 1045 
face: 0, list = 15294 15425 15169 
face: 0, list = 5137 16033 14836 
face: 0, list = 16183 15902 16040 
face: 0, list = 2621 17129 17128 
face: 0, list = 15498 16179 16338 
face: 0, list = 14697 16666 15902 
face: 0, list = 18081 18209 1647 
face: 0, list = 4511 5994 14797 
face: 0, list = 1530 6522 6523 
face: 0, list = 2782 5412 2783 
face: 0, list = 5348 17175 17012 
face: 0, list = 15146 25002 15272 
face: 0, list = 21389 18896 19210 
face: 0, list = 15115 14930 21403 
face: 0, list = 16632 14797 17179 
face: 0, list = 17128 16962 17127 
face: 0, list = 14873 15166 14518 
face: 0, list = 14434 16338 16179 
face: 0, list = 15385 15258 15257 
face: 0, list = 14873 14518 4003 
face: 0, list = 4814 14700 16052 
face: 0, list = 1896 3718 15138 
face: 0, list = 19579 18429 18837 
face: 0, list = 3595 20349 9676 
face: 0, list = 15209 9676 15083 
face: 0, list = 21389 17894 18896 
face: 0, list = 21771 23218 16458 
face: 0, list = 16205 16063 16062 
face: 0, list = 12253 23251 3054 
face: 0, list = 9738 9622 9621 
face: 0, list = 7350 15688 16954 
face: 0, list = 35677 35472 35465 
face: 0, list = 15836 15837 15700 
face: 0, list = 15836 15700 15699 
face: 0, list = 15975 15976 15837 
face: 0, list = 15975 15837 15836 
face: 0, list = 16116 16117 15976 
face: 0, list = 16116 15976 15975 
face: 0, list = 16259 16260 16117 
face: 0, list = 16259 16117 16116 
face: 0, list = 16404 16405 16260 
face: 0, list = 16404 16260 16259 
face: 0, list = 16556 16557 16405 
face: 0, list = 16556 16405 16404 
face: 0, list = 16711 16712 16557 
face: 0, list = 16711 16557 16556 
face: 0, list = 16869 16870 16712 
face: 0, list = 16869 16712 16711 
face: 0, list = 17032 17033 16870 
face: 0, list = 17032 16870 16869 
face: 0, list = 17196 17197 17033 
face: 0, list = 17196 17033 17032 
face: 0, list = 5008 5003 17197 
face: 0, list = 5008 17197 17196 
face: 0, list = 2573 2306 5003 
face: 0, list = 2573 5003 5008 
face: 0, list = 1379 226 2306 
face: 0, list = 1379 2306 2573 
face: 0, list = 2629 3831 226 
face: 0, list = 2629 226 1379 
face: 0, list = 692 3064 3831 
face: 0, list = 692 3831 2629 
face: 0, list = 692 4905 4271 
face: 0, list = 692 4271 3064 
face: 0, list = 4905 7 7199 
face: 0, list = 4905 7199 4271 
face: 0, list = 7 3073 3072 
face: 0, list = 7 3072 7199 
face: 0, list = 11344 10972 1285 
face: 0, list = 7801 7692 14649 
face: 0, list = 14385 14403 14386 
face: 0, list = 1601 1620 4527 
face: 0, list = 16044 16045 15905 
face: 0, list = 1499 14655 65 
face: 0, list = 17151 15935 16515 
face: 0, list = 26197 13270 15585 
face: 0, list = 16237 1305 16390 
face: 0, list = 1187 14457 14658 
face: 0, list = 16237 16390 16246 
face: 0, list = 14370 14385 14386 
face: 0, list = 14939 14976 16175 
face: 0, list = 15366 17021 15367 
face: 0, list = 4923 5208 369 
face: 0, list = 16542 16109 16110 
face: 0, list = 6911 1504 6910 
face: 0, list = 15101 15969 14823 
face: 0, list = 2887 2984 3980 
face: 0, list = 15311 4391 15310 
face: 0, list = 4282 4283 1575 
face: 0, list = 15209 15083 15737 
face: 0, list = 15752 16949 1446 
face: 0, list = 14447 14499 14448 
face: 0, list = 5743 16215 6146 
face: 0, list = 11726 5755 12836 
face: 0, list = 76 14746 17173 
face: 0, list = 15500 1887 15755 
face: 0, list = 16100 15826 15690 
face: 0, list = 14668 14775 14669 
face: 0, list = 14711 15523 15657 
face: 0, list = 15611 15357 14730 
face: 0, list = 3082 1532 15498 
face: 0, list = 15037 15040 14742 
face: 0, list = 15657 15523 1653 
face: 0, list = 15657 1653 3082 
face: 0, list = 15611 14730 16100 
face: 0, list = 15611 15391 14477 
face: 0, list = 1897 14761 14656 
face: 0, list = 3870 1777 616 
face: 0, list = 14884 15005 14885 
face: 0, list = 14926 14531 14943 
face: 0, list = 5413 2442 2912 
face: 0, list = 6249 2624 6120 
face: 0, list = 14697 15902 14485 
face: 0, list = 15513 15514 15383 
face: 0, list = 4511 14797 3264 
face: 0, list = 4003 14518 16666 
face: 0, list = 23632 3322 25106 
face: 0, list = 16632 3264 14797 
face: 0, list = 16330 16952 14471 
face: 0, list = 16330 14393 14921 
face: 0, list = 16330 15481 16952 
face: 0, list = 14921 21402 15481 
face: 0, list = 3612 14921 14393 
face: 0, list = 15229 83 15488 
face: 0, list = 15055 16632 17179 
face: 0, list = 3611 14710 15794 
face: 0, list = 5819 15794 15166 
face: 0, list = 12287 11876 15912 
face: 0, list = 16945 26 79 
face: 0, list = 6527 15108 3608 
face: 0, list = 16353 16354 16208 
face: 0, list = 16238 15896 14979 
face: 0, list = 1178 52 6911 
face: 0, list = 15819 16185 14513 
face: 0, list = 1212 1211 15823 
face: 0, list = 35442 14168 35780 
face: 0, list = 20874 20793 20792 
face: 0, list = 14836 15350 2413 
face: 0, list = 30565 30432 30431 
face: 0, list = 14738 16168 1150 
face: 0, list = 16474 15429 15430 
face: 0, list = 15837 15838 15701 
face: 0, list = 15837 15701 15700 
face: 0, list = 15976 15977 15838 
face: 0, list = 15976 15838 15837 
face: 0, list = 16117 16118 15977 
face: 0, list = 16117 15977 15976 
face: 0, list = 16260 16261 16118 
face: 0, list = 16260 16118 16117 
face: 0, list = 16405 16406 16261 
face: 0, list = 16405 16261 16260 
face: 0, list = 16557 16558 16406 
face: 0, list = 16557 16406 16405 
face: 0, list = 16712 16713 16558 
face: 0, list = 16712 16558 16557 
face: 0, list = 16870 16871 16713 
face: 0, list = 16870 16713 16712 
face: 0, list = 17033 17034 16871 
face: 0, list = 17033 16871 16870 
face: 0, list = 17197 17198 17034 
face: 0, list = 17197 17034 17033 
face: 0, list = 5003 5002 17198 
face: 0, list = 5003 17198 17197 
face: 0, list = 2306 2175 5002 
face: 0, list = 2306 5002 5003 
face: 0, list = 226 1609 2175 
face: 0, list = 226 2175 2306 
face: 0, list = 3831 1730 1609 
face: 0, list = 3831 1609 226 
face: 0, list = 3064 5999 1730 
face: 0, list = 3064 1730 3831 
face: 0, list = 3064 4271 4404 
face: 0, list = 3064 4404 5999 
face: 0, list = 4271 7199 58 
face: 0, list = 4271 58 4404 
face: 0, list = 7199 3072 1527 
face: 0, list = 7199 1527 58 
face: 0, list = 13125 12287 13108 
face: 0, list = 3072 1293 1527 
face: 0, list = 14866 14755 14754 
face: 0, list = 20701 23033 20702 
face: 0, list = 16539 5220 17107 
face: 0, list = 14706 5624 15893 
face: 0, list = 16546 16540 16539 
face: 0, list = 16546 17008 16540 
face: 0, list = 1187 14658 17151 
face: 0, list = 15544 15960 17008 
face: 0, list = 13718 13719 15813 
face: 0, list = 4679 15793 2004 
face: 0, list = 16212 16213 17021 
face: 0, list = 35794 35369 35449 
face: 0, list = 16700 15308 16391 
face: 0, list = 16212 17021 17019 
face: 0, list = 15101 14823 14347 
face: 0, list = 16110 16109 1732 
face: 0, list = 15101 14347 16042 
face: 0, list = 16706 16956 14937 
face: 0, list = 14336 1295 16688 
face: 0, list = 15101 16042 15228 
face: 0, list = 13290 1623 13945 
face: 0, list = 16630 14361 16991 
face: 0, list = 16074 13800 14629 
face: 0, list = 14558 14649 14559 
face: 0, list = 1295 16255 16186 
face: 0, list = 14476 14590 2534 
face: 0, list = 15892 16468 16318 
face: 0, list = 15554 7468 14514 
face: 0, list = 16038 15360 14542 
face: 0, list = 14668 14774 14775 
face: 0, list = 15611 14477 15357 
face: 0, list = 16038 14542 16475 
face: 0, list = 15391 16475 14542 
face: 0, list = 15391 14542 14477 
face: 0, list = 16038 16183 16040 
face: 0, list = 16038 16040 15360 
face: 0, list = 15128 15256 15129 
face: 0, list = 14772 14886 14773 
face: 0, list = 16397 14488 15104 
face: 0, list = 15294 15491 15425 
face: 0, list = 14919 14708 14707 
face: 0, list = 4007 1304 14396 
face: 0, list = 15647 15648 15513 
face: 0, list = 15382 15255 15254 
face: 0, list = 5819 15166 14873 
face: 0, list = 14507 3533 1733 
face: 0, list = 1535 15488 1419 
face: 0, list = 15229 15055 83 
face: 0, list = 21313 14921 16953 
face: 0, list = 4011 16953 3612 
face: 0, list = 17349 17280 17348 
face: 0, list = 14619 691 4011 
face: 0, list = 17803 17899 17900 
face: 0, list = 1535 15229 15488 
face: 0, list = 18947 18948 18849 
face: 0, list = 3611 15794 5819 
face: 0, list = 15055 17179 83 
face: 0, list = 15924 15925 15786 
face: 0, list = 14748 1733 14710 
face: 0, list = 27874 26685 24065 
face: 0, list = 65 15681 14519 
face: 0, list = 21026 18735 18637 
face: 168, list = 14573 14665 14666 
face: 88, list = 1328 5561 12387 
face: 0, list = 15381 15254 15253 
face: 0, list = 35444 35636 35485 
face: 0, list = 22220 22317 22221 
face: 0, list = 28703 28836 28704 
face: 0, list = 16937 1564 16015 
face: 0, list = 581 707 2400 
face: 0, list = 5421 5285 15479 
face: 0, list = 10212 9448 8221 
face: 0, list = 1293 9680 6907 
face: 0, list = 15838 15839 15702 
face: 0, list = 15838 15702 15701 
face: 0, list = 15977 15978 15839 
face: 0, list = 15977 15839 15838 
face: 0, list = 16118 16119 15978 
face: 0, list = 16118 15978 15977 
face: 0, list = 16261 16262 16119 
face: 0, list = 16261 16119 16118 
face: 0, list = 16406 16407 16262 
face: 0, list = 16406 16262 16261 
face: 0, list = 16558 16559 16407 
face: 0, list = 16558 16407 16406 
face: 0, list = 16713 16714 16559 
face: 0, list = 16713 16559 16558 
face: 0, list = 16871 16872 16714 
face: 0, list = 16871 16714 16713 
face: 0, list = 17034 17035 16872 
face: 0, list = 17034 16872 16871 
face: 0, list = 17198 17199 17035 
face: 0, list = 17198 17035 17034 
face: 0, list = 5002 5001 17199 
face: 0, list = 5002 17199 17198 
face: 0, list = 2175 2707 5001 
face: 0, list = 2175 5001 5002 
face: 0, list = 1609 2900 2707 
face: 0, list = 1609 2707 2175 
face: 0, list = 1730 6129 2900 
face: 0, list = 1730 2900 1609 
face: 0, list = 5999 5209 6129 
face: 0, list = 5999 6129 1730 
face: 0, list = 5999 4404 4537 
face: 0, list = 5999 4537 5209 
face: 0, list = 4404 58 84 
face: 0, list = 4404 84 4537 
face: 0, list = 58 1527 3071 
face: 0, list = 58 3071 84 
face: 0, list = 1527 1293 183 
face: 0, list = 1527 183 3071 
face: 0, list = 18641 13564 18642 
face: 0, list = 1293 6907 183 
face: 0, list = 5566 15325 276 
face: 0, list = 11799 12831 12832 
face: 0, list = 1287 16708 14538 
face: 0, list = 17704 17608 20307 
face: 0, list = 14872 4007 14396 
face: 0, list = 15437 16337 16192 
face: 0, list = 16629 3208 16829 
face: 0, list = 15937 4679 2004 
face: 0, list = 6141 167 7092 
face: 0, list = 6141 7092 6271 
face: 0, list = 167 6761 7092 
